,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
contig-5301000000,0.7863859,0.11033493,0.60235286,0.088527106,0.123989,0.48006058,0.32923022,0.7210129,0.19668546,0.32490787,0.07179593,0.5632832,0.728699,0.11677269,0.35007724,0.610544,0.3324002,0.71186745,0.06732942,0.22551824,0.08154398,0.05684689,0.5106965,0.5492707,0.059632644,0.57165956,0.1289528,0.08789057,0.3687339,0.33908138,0.693736,0.07012273,0.06312864,0.49769384,0.2707702,0.11528607,0.08849993,0.066062026,0.4654205,0.16738424,0.33532467,0.45248747,0.43681014,0.45456272,0.085911386,0.37531057,0.29674414,0.22585717,0.04484857,0.057513278,0.6396034,0.04824513,0.31123582,0.3138937,0.054041952,0.0939134,0.05648069,0.13080402,0.09340353,0.061482448,0.0925029,0.14472042,0.09534532,0.30036533,0.09364259,0.40129673,0.32629934,0.46953034,0.04569737,0.4524495
contig-53074000002,0.7213553,0.21758988,0.5448756,0.1850549,0.19638148,0.4123242,0.45479858,0.52230966,0.25265783,0.35941958,0.20475209,0.3997511,0.50076103,0.25655675,0.48083344,0.46381372,0.26691297,0.5160297,0.15949605,0.30108404,0.16438602,0.16935696,0.3278965,0.49742264,0.17304415,0.6824239,0.20396836,0.16978337,0.3776322,0.40955585,0.46646738,0.17166403,0.15876839,0.6316445,0.39451146,0.16869807,0.16316159,0.16057707,0.5547042,0.19132948,0.4056312,0.5039662,0.47675642,0.4909311,0.1939687,0.3943262,0.5220597,0.25052646,0.13784787,0.14869392,0.43765467,0.1459764,0.393072,0.6005029,0.15260419,0.18822753,0.16209827,0.18642391,0.21506909,0.15760477,0.21999128,0.1756773,0.16667652,0.27359027,0.17843877,0.33808953,0.4658144,0.49961674,0.14934497,0.42356017
contig-5321000011,0.6635732,0.27121192,0.6035739,0.2319274,0.29255727,0.44047618,0.40534526,0.6840025,0.47561693,0.3416162,0.2809701,0.4328602,0.5297412,0.28713378,0.34494698,0.6062556,0.33350503,0.55112594,0.23539859,0.39314827,0.2095014,0.2049442,0.44631654,0.3214789,0.24865273,0.5053017,0.22735544,0.22099404,0.60901356,0.4527636,0.511854,0.2427931,0.2200836,0.36092705,0.3718863,0.31193137,0.24440075,0.22623697,0.5547539,0.33355117,0.42420954,0.3937595,0.508382,0.57833755,0.2857099,0.49013773,0.41753587,0.34232026,0.19674933,0.26720095,0.4665876,0.22893329,0.4014376,0.30215353,0.20472051,0.29311508,0.24704191,0.32927296,0.2844329,0.26522756,0.26094627,0.25108317,0.25479743,0.4944296,0.26604122,0.76172024,0.42348155,0.52074057,0.22649656,0.44896096
contig-5329000008,0.6780943,0.26297382,0.57795817,0.2371427,0.26181167,0.43950328,0.418618,0.6310593,0.36343113,0.39987206,0.24360426,0.4364445,0.5274576,0.27551004,0.4039583,0.58874136,0.3540801,0.5638968,0.21069437,0.33312598,0.2118507,0.19858037,0.46512318,0.4304238,0.21011598,0.5569227,0.26568958,0.22678643,0.47169876,0.44232526,0.54646957,0.22166377,0.21728969,0.36318228,0.36729667,0.26805994,0.22530243,0.21287689,0.53496003,0.29991996,0.42971337,0.4234259,0.5149038,0.51841855,0.2405921,0.460714,0.40712234,0.36039,0.18419906,0.22155604,0.49720293,0.19947986,0.38490692,0.3663082,0.19649422,0.27798057,0.21315724,0.29585537,0.25661486,0.21028776,0.23994797,0.26889077,0.23050734,0.4296631,0.25534582,0.51047,0.43963632,0.5202427,0.19459133,0.44986945
contig-53296000000,0.7239103,0.24010411,0.5411677,0.20860615,0.21666221,0.4220717,0.45729154,0.5057737,0.2709098,0.29773352,0.21732642,0.39861345,0.5488206,0.24192362,0.50221354,0.46193635,0.2909701,0.52937186,0.17988068,0.3228938,0.18921913,0.17911938,0.39157215,0.51760507,0.19217,0.70962816,0.2325668,0.19555567,0.3698133,0.39202464,0.45360228,0.17399222,0.1683272,0.5088653,0.38226327,0.19391224,0.19004191,0.18057106,0.55316406,0.21607056,0.40847147,0.47656435,0.4878416,0.45124513,0.18292044,0.40272838,0.52046025,0.2721058,0.15022242,0.15392664,0.4293806,0.15760672,0.43567663,0.5767511,0.1531053,0.18595514,0.17443459,0.21296303,0.2093611,0.1706687,0.22851764,0.19113001,0.17227872,0.27162495,0.19223492,0.4200792,0.47698957,0.52620006,0.17050567,0.43299666
contig-53323000006,0.6876499,0.2138822,0.5910284,0.17748761,0.1898979,0.41746947,0.41763544,0.70392126,0.38047093,0.3886133,0.19158031,0.4305555,0.5644928,0.21483746,0.38224635,0.6331943,0.31208462,0.49947634,0.14205888,0.31551567,0.13666306,0.13080728,0.40576577,0.3631225,0.14353497,0.54353327,0.19408229,0.16911037,0.575678,0.41421127,0.5466171,0.1705072,0.15870646,0.36258885,0.28535205,0.23181273,0.17930742,0.13448927,0.5249748,0.21842442,0.37914217,0.38902745,0.4876724,0.54724586,0.16776824,0.45039943,0.40029287,0.35672912,0.117635414,0.15595137,0.50725913,0.13593826,0.38416842,0.30387965,0.13517262,0.21876425,0.16222021,0.22517852,0.20635065,0.14891386,0.16764909,0.21069397,0.15522163,0.37583366,0.1758799,0.5260003,0.40151116,0.49833986,0.13321586,0.44981793
contig-53368000008,0.85436976,0.09222312,0.49184838,0.06593213,0.06700863,0.32396376,0.45619088,0.5188311,0.11023308,0.23752171,0.07019953,0.44376317,0.6475698,0.0985509,0.5261383,0.39779973,0.15262179,0.44829985,0.032073356,0.19750692,0.04416935,0.036816984,0.29323012,0.54146826,0.04831101,0.9070161,0.07265954,0.042174533,0.33256245,0.24985564,0.40524206,0.039664976,0.034566775,0.6448644,0.25499108,0.052947775,0.04245061,0.038431063,0.48988044,0.0582431,0.29826394,0.5461345,0.38629097,0.47452426,0.047011185,0.27476558,0.5740771,0.13570349,0.026122542,0.028979573,0.3114089,0.031436466,0.39507282,0.6507931,0.027632095,0.049124416,0.037523028,0.062199414,0.07335657,0.03501027,0.07441283,0.055954754,0.035687454,0.13760564,0.04828102,0.26388475,0.40109816,0.43802977,0.029474398,0.44606566
contig-5339000001,0.7154764,0.20332858,0.6029025,0.16056255,0.1482209,0.43706056,0.41084987,0.747107,0.35811973,0.4635796,0.17360778,0.45136225,0.54120344,0.18792668,0.450983,0.61055833,0.34628484,0.49803093,0.10969045,0.30923092,0.11971881,0.09643469,0.38921615,0.39235908,0.11143861,0.59733516,0.17337659,0.1510738,0.5272351,0.42732814,0.58831924,0.13566467,0.1337659,0.34358114,0.26802987,0.18806536,0.156671,0.107557565,0.50205123,0.18353194,0.32293773,0.38040248,0.4837155,0.46913162,0.13954161,0.42926842,0.33319446,0.3686696,0.09642397,0.11160005,0.61150813,0.105866514,0.41121572,0.28599867,0.10586673,0.19434921,0.12302328,0.1962936,0.16165903,0.11527714,0.12430161,0.18494177,0.12561776,0.36011106,0.14936776,0.5351076,0.37881926,0.48376608,0.10567197,0.4316772
contig-53396000003,0.65898556,0.27325627,0.5942063,0.24975888,0.27928174,0.44223425,0.43168664,0.61728805,0.42107147,0.34623948,0.25683814,0.42940298,0.53301346,0.27528527,0.37040585,0.5712965,0.34225303,0.5248631,0.22934358,0.33975786,0.23456357,0.21553881,0.42234787,0.40224093,0.23117803,0.5495844,0.2711595,0.24685186,0.54924494,0.44470167,0.4981135,0.23470302,0.23524144,0.37796962,0.36630598,0.31561923,0.25207728,0.22876196,0.5472307,0.30840808,0.42345566,0.41487148,0.51855946,0.5089449,0.25297827,0.47160193,0.43660107,0.3579252,0.19747512,0.2374212,0.47932214,0.21855177,0.3957476,0.36497223,0.21422952,0.28480515,0.24099681,0.29972455,0.26704597,0.24071619,0.25279015,0.2716576,0.24254629,0.4032206,0.2626445,0.5852594,0.45167008,0.5203585,0.2246854,0.435306
contig-53430000009,0.70779264,0.13735525,0.5965963,0.117246084,0.15340538,0.41964906,0.38718286,0.81433046,0.34601557,0.38561463,0.12099293,0.46382415,0.570284,0.14859445,0.33714288,0.66718143,0.27534026,0.53949785,0.08721901,0.23685075,0.086724296,0.075311765,0.4107982,0.31122404,0.088070266,0.5195899,0.12991574,0.110268,0.6117096,0.37883043,0.62694347,0.10425778,0.09915284,0.32753047,0.26234543,0.16713735,0.10765133,0.083256006,0.494878,0.17440434,0.3432529,0.41447207,0.47075504,0.5895929,0.124106415,0.41930133,0.3387478,0.31931454,0.066437446,0.1014041,0.5288863,0.0831405,0.326484,0.24330448,0.07551341,0.15705292,0.10216191,0.16677006,0.14401887,0.088637844,0.117742136,0.16392887,0.10584893,0.42326003,0.11305905,0.48244852,0.35682407,0.4450338,0.07111957,0.47441515
contig-53432000001,0.661405,0.240506,0.6016605,0.21600448,0.23138982,0.42116866,0.4242035,0.71171135,0.5031503,0.40056345,0.24158776,0.3843122,0.54235435,0.25595483,0.37125838,0.6142755,0.3527116,0.5280529,0.19697246,0.3562368,0.18929984,0.1735632,0.43700173,0.32159004,0.1859695,0.51003945,0.21670695,0.21515907,0.62988794,0.44394678,0.5235647,0.21777122,0.20873475,0.32202467,0.31652102,0.3076033,0.23772493,0.19361614,0.52025914,0.27291816,0.42010158,0.39161438,0.5076132,0.55673325,0.23380269,0.47995085,0.3981868,0.37501845,0.16735579,0.21221551,0.47872952,0.20984532,0.42060348,0.2800796,0.18886223,0.28558466,0.21607977,0.28620446,0.22863315,0.21972394,0.22075461,0.22586782,0.19923042,0.44438666,0.22717917,0.65377384,0.42024085,0.5050963,0.19748451,0.47567198
contig-53433000011,0.6452022,0.24657913,0.59876204,0.22741432,0.24999297,0.43922672,0.42139882,0.69550663,0.46492362,0.3556378,0.24207765,0.41801363,0.5090405,0.26364106,0.3423697,0.61027646,0.31913346,0.5141424,0.20729947,0.31446743,0.18583071,0.18816392,0.39293635,0.31515813,0.20625833,0.4971548,0.20398809,0.20968372,0.6421715,0.4538833,0.5307071,0.21636163,0.21162605,0.33448976,0.35299692,0.29661313,0.23002878,0.19418146,0.53559554,0.28069672,0.40913105,0.41761488,0.5014235,0.59612715,0.2550597,0.47330236,0.40636957,0.35582054,0.17195345,0.22397967,0.48332465,0.1971644,0.3644434,0.29800195,0.19406796,0.28150228,0.21967945,0.28741089,0.2562289,0.20642164,0.23236471,0.24614231,0.2237966,0.4620827,0.23754926,0.60053444,0.4402362,0.4859709,0.19649196,0.45917475
contig-53449000005,0.7595891,0.15433753,0.58426285,0.14275995,0.14540808,0.4682872,0.39180043,0.68094563,0.23054597,0.4116794,0.13632976,0.55099267,0.6090748,0.14267643,0.39235893,0.5754986,0.29939625,0.53628445,0.09536233,0.26213706,0.106320016,0.096551485,0.46885282,0.5151783,0.10210303,0.62772375,0.16355786,0.11151688,0.42036557,0.37614173,0.5955398,0.107103765,0.10052909,0.42391327,0.2766501,0.14136788,0.12757328,0.0910584,0.5034105,0.18280587,0.31597057,0.4124593,0.46683472,0.4575637,0.111470915,0.39309448,0.36590704,0.29207706,0.06962694,0.089105435,0.5937104,0.08473184,0.41972888,0.3215585,0.0838512,0.1432559,0.08678704,0.15257512,0.14122608,0.092713274,0.1115558,0.19256987,0.11444183,0.36274293,0.13316964,0.4622404,0.36676282,0.4919137,0.07823724,0.41629153
contig-53479000005,0.66456515,0.2168222,0.6045903,0.21208292,0.20538406,0.4497882,0.3968041,0.7095484,0.4446485,0.41091004,0.20194368,0.46741113,0.5360086,0.23040994,0.37853795,0.6362374,0.3718541,0.5251302,0.16110688,0.31245074,0.17142062,0.15102798,0.39402804,0.38358212,0.16112211,0.5227312,0.24034056,0.20912632,0.5955867,0.4457407,0.5718174,0.19001362,0.18936257,0.33096835,0.32968858,0.28777194,0.2077161,0.17253596,0.51597595,0.25198686,0.39076847,0.42144433,0.5136448,0.48006958,0.19106895,0.4702301,0.36789715,0.35263315,0.14411601,0.18416208,0.53628236,0.17134197,0.3836267,0.2992408,0.16986112,0.2698753,0.18501368,0.28603512,0.21222351,0.1797306,0.18704876,0.2415062,0.18994589,0.39865994,0.21124355,0.48806906,0.41211486,0.49116367,0.16263194,0.4383106
contig-5355000005,0.81482846,0.10262064,0.58795786,0.079869196,0.06904257,0.4604526,0.37827063,0.90585923,0.23288712,0.42591646,0.089686275,0.52515143,0.6079596,0.09308566,0.44695896,0.5911054,0.28809,0.44413728,0.043155085,0.24997328,0.045173362,0.0386912,0.39068517,0.36373493,0.042806335,0.6118671,0.07764354,0.060304582,0.5186495,0.3708675,0.70053667,0.06744499,0.053325668,0.34897935,0.189649,0.08238329,0.073109284,0.038879726,0.47325313,0.09400531,0.22177677,0.39382493,0.4183779,0.45787105,0.059679814,0.3527572,0.26363474,0.28560847,0.028925953,0.04209933,0.708116,0.03863535,0.40772665,0.23192541,0.036537047,0.09344143,0.0458733,0.09747508,0.08540246,0.04280428,0.05481742,0.10439675,0.04943886,0.34061366,0.067192,0.5168667,0.30564263,0.44273636,0.035940714,0.4815626
contig-5369000002,0.80730426,0.104082584,0.582741,0.09425855,0.08613015,0.46852368,0.38140926,0.81544024,0.19971497,0.41859266,0.08918438,0.61046267,0.60861814,0.10176241,0.4239937,0.5453577,0.28805533,0.4627402,0.049098086,0.26373604,0.05646717,0.048478425,0.44255188,0.44434476,0.05540125,0.6239555,0.09277303,0.06725175,0.5040959,0.37082002,0.6799466,0.064276464,0.056790918,0.34697238,0.20488186,0.091719896,0.078560516,0.04816095,0.4958999,0.11711121,0.23190017,0.42039633,0.43491608,0.45957097,0.06636048,0.35080987,0.28747383,0.27665025,0.03366514,0.049181048,0.69732505,0.042778127,0.40703395,0.21949396,0.03833791,0.09948022,0.049566492,0.12095448,0.0986533,0.042152137,0.06141227,0.13208729,0.060141947,0.31825683,0.08212022,0.47223884,0.32795283,0.45693016,0.03919844,0.45208508
contig-53722000001,0.6845919,0.2571524,0.55397296,0.24109639,0.2439631,0.42939815,0.44555867,0.5157416,0.27652785,0.36399043,0.24100477,0.44360468,0.49952105,0.28067887,0.45532292,0.47718933,0.32078093,0.50186294,0.20773016,0.33029267,0.21972154,0.22021262,0.35829476,0.50899917,0.22403942,0.66136754,0.24777494,0.21983312,0.41211927,0.4315444,0.48267955,0.21324652,0.19849788,0.51049364,0.4242569,0.23098303,0.22721858,0.21427426,0.5559362,0.24607632,0.41918612,0.47558165,0.50831497,0.47756022,0.2263808,0.41385356,0.4932313,0.30333033,0.1911942,0.20101151,0.44988596,0.18982847,0.41736448,0.5313661,0.19725025,0.23306455,0.21018139,0.25128224,0.26067582,0.20219418,0.2458429,0.23519443,0.2030807,0.2893613,0.24401678,0.4063667,0.4892394,0.53048587,0.20373997,0.42635605
contig-53927000000,0.71178555,0.14170386,0.6142916,0.11921835,0.11627445,0.37339115,0.3732514,0.8442842,0.3743302,0.46448952,0.12303836,0.45390838,0.5639982,0.1541533,0.3490485,0.6660474,0.29420313,0.5304164,0.07858531,0.26810935,0.07992566,0.0691031,0.38810182,0.30048522,0.087147005,0.5158342,0.13683069,0.100904725,0.6319959,0.37781164,0.62462556,0.096882954,0.09603094,0.349808,0.24809329,0.17435779,0.11198615,0.0839298,0.48874676,0.16081582,0.35997,0.4306232,0.4773298,0.57547134,0.12456466,0.4344681,0.3549296,0.30387765,0.06352049,0.097449884,0.477703,0.09275934,0.32438523,0.22261402,0.07891916,0.1818518,0.09824483,0.17365257,0.13627326,0.08989376,0.10855148,0.15816537,0.10144137,0.4036109,0.11056635,0.47562486,0.34196618,0.43482286,0.07313178,0.44417977
contig-53992000003,0.7202398,0.20376448,0.54005826,0.18373848,0.19159979,0.4232021,0.42950475,0.51525617,0.2400393,0.3040696,0.18422753,0.40506002,0.5323173,0.22868514,0.50905436,0.43464288,0.3179014,0.5699948,0.1556891,0.32873273,0.17065172,0.15646335,0.35976738,0.5075938,0.15895288,0.71882224,0.19289814,0.1783888,0.35871357,0.3822727,0.48087192,0.16095151,0.14535603,0.53296536,0.40281498,0.1711004,0.17316756,0.16913322,0.53970605,0.19066344,0.40480247,0.5248235,0.4729033,0.46273524,0.16602445,0.387664,0.49112025,0.25241077,0.1271478,0.13473557,0.4278942,0.13445653,0.42606562,0.5601557,0.13202159,0.16805305,0.15158029,0.19081101,0.17610341,0.14319287,0.1936296,0.17388594,0.14749599,0.23660435,0.1672954,0.3876173,0.4731905,0.51373863,0.15411417,0.4223815
contig-53995000003,0.7688689,0.11178171,0.52677166,0.10999988,0.10090344,0.3878751,0.40527585,0.53105456,0.16517378,0.24156359,0.1005375,0.41745597,0.55531746,0.15320483,0.52427053,0.37298176,0.22968349,0.47645688,0.06948572,0.25878137,0.08393506,0.07731136,0.2653702,0.52528834,0.07847885,0.809196,0.1067223,0.08736802,0.35518935,0.32666624,0.46895415,0.07935707,0.07288222,0.59630984,0.35958362,0.099592015,0.09905113,0.08150234,0.52595687,0.107713625,0.32665265,0.5538904,0.43451342,0.47277164,0.08959221,0.3142867,0.49373394,0.17313248,0.056889124,0.06472386,0.36767656,0.06811716,0.4621255,0.59290445,0.06437383,0.102743275,0.07495901,0.12626213,0.1038329,0.070313655,0.10856089,0.09172468,0.06908307,0.15616432,0.09012777,0.32038468,0.4352068,0.47413436,0.07759357,0.43103975
contig-54000001,0.737971,0.10715817,0.59677845,0.0916182,0.11664412,0.39753768,0.34930643,0.79177576,0.31752807,0.33200118,0.08614415,0.47516644,0.67219925,0.13943657,0.34669656,0.625121,0.26323217,0.5827924,0.06621902,0.24718699,0.06971267,0.05655358,0.3971527,0.3358449,0.061983977,0.5467875,0.11414068,0.09184279,0.56293714,0.32964596,0.6465499,0.080468394,0.07362218,0.37146837,0.26321062,0.13940142,0.09814477,0.06809143,0.47122785,0.15022005,0.35003465,0.44314986,0.4424304,0.58772916,0.09128149,0.3812246,0.35512534,0.25289643,0.04609554,0.07386457,0.47781515,0.06493434,0.34034032,0.25336426,0.05772428,0.118026935,0.074843645,0.15485013,0.10280577,0.0673243,0.0931466,0.12080173,0.078847334,0.3161198,0.093339466,0.48995647,0.3279264,0.43151808,0.055505794,0.4662453
contig-5404000009,0.699946,0.24927904,0.55294424,0.24541117,0.24436174,0.4466172,0.46083498,0.51906073,0.27444002,0.32408673,0.24253385,0.46073425,0.50658566,0.26098824,0.50167906,0.43928358,0.31570128,0.51763976,0.20249994,0.334645,0.22800015,0.21152233,0.3609442,0.52300704,0.22134645,0.6993229,0.24079706,0.20694014,0.4041024,0.42503783,0.4735324,0.20130524,0.19862065,0.45004985,0.41640803,0.23069799,0.22856298,0.22416213,0.55763876,0.2364955,0.39431116,0.4887703,0.5055151,0.46391326,0.20274699,0.41602373,0.45754212,0.29135293,0.17805344,0.18355356,0.44563168,0.17912307,0.47309807,0.50920224,0.18083833,0.22148067,0.19732805,0.24674578,0.23609084,0.20701583,0.23391327,0.23197532,0.1903307,0.28074208,0.24494752,0.44392312,0.49657136,0.54200584,0.20111075,0.4181221
contig-54064000009,0.69972396,0.2485751,0.58054477,0.24972247,0.24639644,0.47105342,0.44447201,0.6117467,0.31640837,0.41852504,0.24315323,0.46248132,0.5118624,0.2383522,0.44246557,0.52922285,0.37423703,0.5326768,0.20850241,0.31315017,0.21006362,0.21364489,0.42703325,0.4794898,0.19982724,0.60413796,0.24700598,0.22036144,0.4269211,0.46641505,0.5485529,0.21261758,0.2011868,0.4400925,0.3818962,0.24107745,0.22383301,0.18702574,0.5520979,0.26428193,0.3748169,0.4471151,0.50016266,0.4844317,0.23261082,0.44435608,0.3983564,0.36032993,0.177662,0.18490303,0.59650236,0.18589158,0.4396867,0.4136386,0.19435766,0.25700927,0.18916804,0.23547508,0.23831022,0.19433892,0.2126407,0.26739064,0.2197335,0.4104142,0.24284706,0.44600922,0.44740328,0.5177005,0.18082778,0.46442962
contig-541000006,0.7793018,0.095601894,0.5980592,0.0625474,0.087303236,0.44218063,0.32711107,0.9449904,0.25396487,0.35999855,0.081453,0.4804597,0.5590824,0.11407602,0.37916696,0.6094586,0.24491553,0.49924988,0.049519524,0.27201027,0.043723512,0.039426293,0.42942756,0.31491184,0.051508706,0.5442063,0.07331093,0.060328268,0.5148342,0.38104025,0.7165849,0.060992338,0.058044355,0.3558282,0.21857418,0.08229941,0.066713266,0.04650152,0.47963178,0.11751322,0.24320138,0.41205904,0.4062719,0.5565099,0.076440394,0.36064836,0.25931683,0.25135207,0.0289446,0.05267831,0.6317061,0.04237417,0.31533426,0.21721466,0.038351562,0.09294109,0.0533147,0.11918227,0.08566029,0.040554587,0.06706136,0.099797994,0.06267203,0.4312761,0.0679099,0.56580234,0.30275014,0.40838256,0.038452055,0.4479299
contig-54165000009,0.6668492,0.23237388,0.6089341,0.19679348,0.23365472,0.4207583,0.40789416,0.68096817,0.4640542,0.39209735,0.22307126,0.40631002,0.57050246,0.24484982,0.36350703,0.62691283,0.32534158,0.5469673,0.17699927,0.31744927,0.18192744,0.15619805,0.44776624,0.3581229,0.1714405,0.52164483,0.2467644,0.21450083,0.57474697,0.42720234,0.5312595,0.19471143,0.20157969,0.35947028,0.31912342,0.28563517,0.21464328,0.18539377,0.5162879,0.2733505,0.415506,0.39690366,0.51278806,0.5176852,0.20426686,0.482099,0.4112625,0.36365366,0.14980154,0.19325882,0.47696465,0.17966078,0.37591797,0.31355974,0.18083653,0.2630655,0.20025344,0.27002192,0.21715815,0.2007488,0.21020864,0.22797264,0.18901105,0.41639593,0.21311091,0.587803,0.42176688,0.4952616,0.1757704,0.44964784
contig-54249000006,0.6884727,0.22386818,0.56815743,0.24254835,0.24125579,0.44412774,0.4514991,0.5154958,0.27660787,0.3229958,0.20609187,0.5060179,0.5904494,0.23275375,0.4614945,0.49654981,0.3398876,0.53596175,0.18122059,0.31121057,0.22406343,0.18476202,0.40886545,0.5871083,0.18853639,0.67232406,0.25877988,0.20917448,0.38440943,0.39821583,0.51121867,0.1761164,0.1625135,0.42543358,0.38254586,0.22585583,0.21863338,0.21124558,0.54864115,0.2535112,0.4086032,0.47441012,0.5077982,0.4282262,0.19134021,0.42197657,0.4485781,0.2790031,0.16137768,0.17043702,0.46346408,0.17020456,0.4682461,0.4529799,0.16177739,0.2127921,0.17866454,0.26186836,0.20285055,0.17698428,0.23446476,0.23564434,0.17450787,0.2688986,0.23738877,0.4403732,0.46787342,0.5420253,0.17644063,0.44182956
contig-5427000000,0.78114015,0.1293133,0.5363848,0.08208837,0.08459504,0.37640736,0.41098174,0.5172771,0.13981166,0.18753837,0.08534226,0.46571785,0.7058832,0.118782625,0.58745974,0.4244959,0.21225378,0.48841214,0.052748874,0.26866317,0.07293165,0.048237402,0.35702655,0.59457517,0.06564437,0.8711744,0.10306593,0.08245443,0.3050982,0.2636472,0.46320444,0.056587603,0.049904954,0.44753852,0.2736233,0.075529434,0.07747896,0.06451912,0.50888866,0.09552096,0.30037126,0.47954103,0.43756756,0.37793344,0.055477604,0.29817608,0.50121886,0.16348457,0.039021097,0.040591903,0.3699373,0.04652644,0.48372108,0.5657194,0.037397638,0.06676545,0.06309618,0.10394228,0.0736049,0.051048458,0.1042537,0.079096735,0.05343495,0.14943038,0.0685192,0.3733878,0.4138077,0.4697848,0.049924687,0.40468627
